timestamp,busyness,people,id,percentage
2023-07-17 09:33:00,1,3,15,0.01
2023-07-17 09:46:00,1,3,15,0.01
2023-07-17 10:30:00,3,17,15,0.03
2023-07-17 11:00:00,5,28,15,0.05
2023-07-17 11:30:00,7,35,15,0.07
2023-07-17 12:00:00,9,46,15,0.09
2023-07-17 12:30:00,6,32,15,0.06
2023-07-17 13:00:00,8,41,15,0.08
2023-07-17 13:30:00,7,35,15,0.07
2023-07-17 14:00:00,8,43,15,0.08
2023-07-17 14:30:00,13,70,15,0.13
2023-07-17 15:00:00,11,58,15,0.11
2023-07-17 15:30:00,14,71,15,0.14
2023-07-17 16:00:00,17,86,15,0.17
2023-07-17 16:30:00,14,75,15,0.14
2023-07-17 17:00:00,12,62,15,0.12
2023-07-17 17:30:00,10,52,15,0.1
2023-07-17 18:00:00,1,3,15,0.01
2023-07-17 18:30:00,1,3,15,0.01
2023-07-17 19:00:00,1,3,15,0.01
2023-07-17 19:30:00,1,3,15,0.01
2023-07-17 20:00:00,1,3,15,0.01
2023-07-17 20:30:00,1,3,15,0.01
2023-07-17 21:00:00,1,3,15,0.01
2023-07-17 21:30:00,1,3,15,0.01
2023-07-17 22:00:00,1,3,15,0.01
2023-07-17 22:30:00,1,3,15,0.01
2023-07-17 23:00:00,1,4,15,0.01
2023-07-17 23:30:00,1,4,15,0.01
2023-07-18 00:00:00,1,3,15,0.01
2023-07-18 00:30:00,1,3,15,0.01
2023-07-18 01:00:00,1,3,15,0.01
2023-07-18 01:30:00,1,3,15,0.01
2023-07-18 02:00:00,1,3,15,0.01
2023-07-18 02:30:00,1,3,15,0.01
2023-07-18 03:00:00,1,3,15,0.01
2023-07-18 03:30:00,1,3,15,0.01
2023-07-18 04:00:00,1,3,15,0.01
2023-07-18 04:30:00,1,3,15,0.01
2023-07-18 05:00:00,1,3,15,0.01
2023-07-18 05:30:00,1,3,15,0.01
2023-07-18 06:00:00,1,3,15,0.01
2023-07-18 06:30:00,1,3,15,0.01
2023-07-18 07:00:00,1,3,15,0.01
2023-07-18 07:30:00,1,4,15,0.01
2023-07-18 08:00:00,1,3,15,0.01
2023-07-18 08:30:00,1,7,15,0.01
2023-07-18 09:00:00,1,3,15,0.01
2023-07-18 09:30:00,1,3,15,0.01
2023-07-18 10:00:00,1,3,15,0.01
2023-07-18 10:30:00,4,19,15,0.04
2023-07-18 11:00:00,5,26,15,0.05
2023-07-18 11:30:00,7,39,15,0.07
2023-07-18 12:00:00,9,49,15,0.09
2023-07-18 12:30:00,12,64,15,0.12
2023-07-18 13:00:00,13,69,15,0.13
2023-07-18 13:30:00,12,62,15,0.12
2023-07-18 14:00:00,12,61,15,0.12
2023-07-18 14:30:00,18,93,15,0.18
2023-07-18 15:00:00,15,79,15,0.15
2023-07-18 15:30:00,14,74,15,0.14
2023-07-18 16:00:00,17,89,15,0.17
2023-07-18 16:30:00,16,83,15,0.16
2023-07-18 17:00:00,9,46,15,0.09
2023-07-18 17:30:00,9,47,15,0.09
2023-07-18 18:00:00,1,5,15,0.01
2023-07-18 18:30:00,1,3,15,0.01
2023-07-18 18:50:00,1,3,15,0.01
2023-07-18 18:51:00,1,3,15,0.01
2023-07-18 19:00:00,1,3,15,0.01
2023-07-18 19:30:00,1,3,15,0.01
2023-07-18 20:00:00,1,3,15,0.01
2023-07-18 20:30:00,1,3,15,0.01
2023-07-18 20:53:00,1,3,15,0.01
2023-07-18 20:57:00,1,3,15,0.01
2023-07-18 21:00:00,1,3,15,0.01
2023-07-18 21:30:00,1,3,15,0.01
2023-07-18 22:00:00,1,3,15,0.01
2023-07-18 22:30:00,1,3,15,0.01
2023-07-18 23:00:00,1,3,15,0.01
2023-07-18 23:30:00,1,3,15,0.01
2023-07-19 00:00:00,1,3,15,0.01
2023-07-19 00:30:00,1,3,15,0.01
2023-07-19 01:00:00,1,3,15,0.01
2023-07-19 01:30:00,0,0,15,0.0
2023-07-19 02:00:00,0,0,15,0.0
2023-07-19 02:30:00,0,0,15,0.0
2023-07-19 03:00:00,0,0,15,0.0
2023-07-19 03:30:00,0,0,15,0.0
