timestamp,busyness,people,id,percentage
2023-07-17 09:33:00,5,8,1,0.05
2023-07-17 09:46:00,6,8,1,0.06
2023-07-17 10:30:00,8,12,1,0.08
2023-07-17 11:00:00,7,11,1,0.07
2023-07-17 11:30:00,7,11,1,0.07
2023-07-17 12:00:00,7,11,1,0.07
2023-07-17 12:30:00,9,14,1,0.09
2023-07-17 13:00:00,9,14,1,0.09
2023-07-17 13:30:00,14,21,1,0.14
2023-07-17 14:00:00,16,24,1,0.16
2023-07-17 14:30:00,25,37,1,0.25
2023-07-17 15:00:00,29,43,1,0.29
2023-07-17 15:30:00,21,32,1,0.21
2023-07-17 16:00:00,19,28,1,0.19
2023-07-17 16:30:00,16,23,1,0.16
2023-07-17 17:00:00,14,21,1,0.14
2023-07-17 17:30:00,15,22,1,0.15
2023-07-17 18:00:00,11,17,1,0.11
2023-07-17 18:30:00,8,12,1,0.08
2023-07-17 19:00:00,6,10,1,0.06
2023-07-17 19:30:00,6,10,1,0.06
2023-07-17 20:00:00,5,8,1,0.05
2023-07-17 20:30:00,3,5,1,0.03
2023-07-17 21:00:00,7,10,1,0.07
2023-07-17 21:30:00,6,9,1,0.06
2023-07-17 22:00:00,2,3,1,0.02
2023-07-17 22:30:00,2,3,1,0.02
2023-07-17 23:00:00,2,3,1,0.02
2023-07-17 23:30:00,2,3,1,0.02
2023-07-18 00:00:00,2,3,1,0.02
2023-07-18 00:30:00,2,3,1,0.02
2023-07-18 01:00:00,3,4,1,0.03
2023-07-18 01:30:00,2,3,1,0.02
2023-07-18 02:00:00,2,3,1,0.02
2023-07-18 02:30:00,2,3,1,0.02
2023-07-18 03:00:00,2,3,1,0.02
2023-07-18 03:30:00,2,3,1,0.02
2023-07-18 04:00:00,2,3,1,0.02
2023-07-18 04:30:00,2,3,1,0.02
2023-07-18 05:00:00,3,4,1,0.03
2023-07-18 05:30:00,2,3,1,0.02
2023-07-18 06:00:00,2,3,1,0.02
2023-07-18 06:30:00,3,5,1,0.03
2023-07-18 07:00:00,2,3,1,0.02
2023-07-18 07:30:00,2,3,1,0.02
2023-07-18 08:00:00,4,7,1,0.04
2023-07-18 08:30:00,6,8,1,0.06
2023-07-18 09:00:00,5,7,1,0.05
2023-07-18 09:30:00,3,5,1,0.03
2023-07-18 10:00:00,6,10,1,0.06
2023-07-18 10:30:00,8,13,1,0.08
2023-07-18 11:00:00,8,12,1,0.08
2023-07-18 11:30:00,34,52,1,0.34
2023-07-18 12:00:00,42,63,1,0.42
2023-07-18 12:30:00,44,65,1,0.44
2023-07-18 13:00:00,21,31,1,0.21
2023-07-18 13:30:00,19,28,1,0.19
2023-07-18 14:00:00,20,30,1,0.2
2023-07-18 14:30:00,23,35,1,0.23
2023-07-18 15:00:00,27,41,1,0.27
2023-07-18 15:30:00,21,32,1,0.21
2023-07-18 16:00:00,20,30,1,0.2
2023-07-18 16:30:00,22,33,1,0.22
2023-07-18 17:00:00,13,19,1,0.13
2023-07-18 17:30:00,9,14,1,0.09
2023-07-18 18:00:00,8,12,1,0.08
2023-07-18 18:30:00,7,11,1,0.07
2023-07-18 18:50:00,5,7,1,0.05
2023-07-18 18:51:00,5,7,1,0.05
2023-07-18 19:00:00,4,6,1,0.04
2023-07-18 19:30:00,5,7,1,0.05
2023-07-18 20:00:00,3,5,1,0.03
2023-07-18 20:30:00,2,3,1,0.02
2023-07-18 20:53:00,4,6,1,0.04
2023-07-18 20:57:00,2,4,1,0.02
2023-07-18 21:00:00,3,4,1,0.03
2023-07-18 21:30:00,4,6,1,0.04
2023-07-18 22:00:00,2,3,1,0.02
2023-07-18 22:30:00,2,3,1,0.02
2023-07-18 23:00:00,2,3,1,0.02
2023-07-18 23:30:00,2,3,1,0.02
2023-07-19 00:00:00,2,3,1,0.02
2023-07-19 00:30:00,2,3,1,0.02
2023-07-19 01:00:00,2,3,1,0.02
2023-07-19 01:30:00,2,3,1,0.02
2023-07-19 02:00:00,2,3,1,0.02
2023-07-19 02:30:00,2,4,1,0.02
2023-07-19 03:00:00,2,3,1,0.02
2023-07-19 03:30:00,2,4,1,0.02
