timestamp,busyness,people,id,percentage
2023-07-17 09:33:00,6,30,4,0.06
2023-07-17 09:46:00,7,31,4,0.07
2023-07-17 10:30:00,8,37,4,0.08
2023-07-17 11:00:00,11,51,4,0.11
2023-07-17 11:30:00,13,59,4,0.13
2023-07-17 12:00:00,14,65,4,0.14
2023-07-17 12:30:00,13,60,4,0.13
2023-07-17 13:00:00,11,50,4,0.11
2023-07-17 13:30:00,13,61,4,0.13
2023-07-17 14:00:00,14,65,4,0.14
2023-07-17 14:30:00,21,98,4,0.21
2023-07-17 15:00:00,22,100,4,0.22
2023-07-17 15:30:00,22,103,4,0.22
2023-07-17 16:00:00,23,106,4,0.23
2023-07-17 16:30:00,22,103,4,0.22
2023-07-17 17:00:00,23,106,4,0.23
2023-07-17 17:30:00,22,102,4,0.22
2023-07-17 18:00:00,19,85,4,0.19
2023-07-17 18:30:00,13,62,4,0.13
2023-07-17 19:00:00,13,58,4,0.13
2023-07-17 19:30:00,9,42,4,0.09
2023-07-17 20:00:00,10,47,4,0.1
2023-07-17 20:30:00,10,44,4,0.1
2023-07-17 21:00:00,7,34,4,0.07
2023-07-17 21:30:00,5,25,4,0.05
2023-07-17 22:00:00,2,10,4,0.02
2023-07-17 22:30:00,1,3,4,0.01
2023-07-17 23:00:00,0,2,4,0.0
2023-07-17 23:30:00,0,2,4,0.0
2023-07-18 00:00:00,1,5,4,0.01
2023-07-18 00:30:00,1,4,4,0.01
2023-07-18 01:00:00,1,3,4,0.01
2023-07-18 01:30:00,1,4,4,0.01
2023-07-18 02:00:00,1,6,4,0.01
2023-07-18 02:30:00,1,4,4,0.01
2023-07-18 03:00:00,1,5,4,0.01
2023-07-18 03:30:00,1,5,4,0.01
2023-07-18 04:00:00,1,4,4,0.01
2023-07-18 04:30:00,1,6,4,0.01
2023-07-18 05:00:00,1,4,4,0.01
2023-07-18 05:30:00,2,7,4,0.02
2023-07-18 06:00:00,2,8,4,0.02
2023-07-18 06:30:00,1,5,4,0.01
2023-07-18 07:00:00,1,6,4,0.01
2023-07-18 07:30:00,1,5,4,0.01
2023-07-18 08:00:00,3,15,4,0.03
2023-07-18 08:30:00,6,28,4,0.06
2023-07-18 09:00:00,6,27,4,0.06
2023-07-18 09:30:00,9,41,4,0.09
2023-07-18 10:00:00,9,43,4,0.09
2023-07-18 10:30:00,13,59,4,0.13
2023-07-18 11:00:00,17,77,4,0.17
2023-07-18 11:30:00,23,107,4,0.23
2023-07-18 12:00:00,26,119,4,0.26
2023-07-18 12:30:00,25,116,4,0.25
2023-07-18 13:00:00,15,70,4,0.15
2023-07-18 13:30:00,15,70,4,0.15
2023-07-18 14:00:00,16,72,4,0.16
2023-07-18 14:30:00,16,75,4,0.16
2023-07-18 15:00:00,21,95,4,0.21
2023-07-18 15:30:00,20,94,4,0.2
2023-07-18 16:00:00,25,114,4,0.25
2023-07-18 16:30:00,25,113,4,0.25
2023-07-18 17:00:00,25,116,4,0.25
2023-07-18 17:30:00,17,77,4,0.17
2023-07-18 18:00:00,19,87,4,0.19
2023-07-18 18:30:00,15,70,4,0.15
2023-07-18 18:50:00,11,52,4,0.11
2023-07-18 18:51:00,11,51,4,0.11
2023-07-18 19:00:00,11,48,4,0.11
2023-07-18 19:30:00,10,44,4,0.1
2023-07-18 20:00:00,7,30,4,0.07
2023-07-18 20:30:00,6,30,4,0.06
2023-07-18 20:53:00,5,24,4,0.05
2023-07-18 20:57:00,4,20,4,0.04
2023-07-18 21:00:00,4,20,4,0.04
2023-07-18 21:30:00,3,15,4,0.03
2023-07-18 22:00:00,2,8,4,0.02
2023-07-18 22:30:00,1,4,4,0.01
2023-07-18 23:00:00,1,2,4,0.01
2023-07-18 23:30:00,1,4,4,0.01
2023-07-19 00:00:00,1,3,4,0.01
2023-07-19 00:30:00,1,3,4,0.01
2023-07-19 01:00:00,0,2,4,0.0
2023-07-19 01:30:00,1,4,4,0.01
2023-07-19 02:00:00,1,5,4,0.01
2023-07-19 02:30:00,1,4,4,0.01
2023-07-19 03:00:00,1,4,4,0.01
2023-07-19 03:30:00,1,4,4,0.01
