timestamp,busyness,people,id,percentage
2023-07-17 09:33:00,9,38,7,0.09
2023-07-17 09:46:00,9,39,7,0.09
2023-07-17 10:30:00,19,82,7,0.19
2023-07-17 11:00:00,24,105,7,0.24
2023-07-17 11:30:00,26,114,7,0.26
2023-07-17 12:00:00,21,94,7,0.21
2023-07-17 12:30:00,16,68,7,0.16
2023-07-17 13:00:00,14,62,7,0.14
2023-07-17 13:30:00,19,84,7,0.19
2023-07-17 14:00:00,21,94,7,0.21
2023-07-17 14:30:00,21,91,7,0.21
2023-07-17 15:00:00,21,93,7,0.21
2023-07-17 15:30:00,20,87,7,0.2
2023-07-17 16:00:00,20,88,7,0.2
2023-07-17 16:30:00,19,82,7,0.19
2023-07-17 17:00:00,19,83,7,0.19
2023-07-17 17:30:00,17,76,7,0.17
2023-07-17 18:00:00,23,100,7,0.23
2023-07-17 18:30:00,29,129,7,0.29
2023-07-17 19:00:00,12,55,7,0.12
2023-07-17 19:30:00,9,39,7,0.09
2023-07-17 20:00:00,8,36,7,0.08
2023-07-17 20:30:00,7,30,7,0.07
2023-07-17 21:00:00,5,22,7,0.05
2023-07-17 21:30:00,3,14,7,0.03
2023-07-17 22:00:00,2,10,7,0.02
2023-07-17 22:30:00,2,8,7,0.02
2023-07-17 23:00:00,2,7,7,0.02
2023-07-17 23:30:00,2,8,7,0.02
2023-07-18 00:00:00,2,8,7,0.02
2023-07-18 00:30:00,2,7,7,0.02
2023-07-18 01:00:00,2,10,7,0.02
2023-07-18 01:30:00,2,10,7,0.02
2023-07-18 02:00:00,2,10,7,0.02
2023-07-18 02:30:00,0,0,7,0.0
2023-07-18 03:00:00,0,0,7,0.0
2023-07-18 03:30:00,0,0,7,0.0
2023-07-18 04:00:00,0,0,7,0.0
2023-07-18 04:30:00,0,0,7,0.0
2023-07-18 05:00:00,0,0,7,0.0
2023-07-18 05:30:00,0,0,7,0.0
2023-07-18 06:00:00,3,12,7,0.03
2023-07-18 06:30:00,1,7,7,0.01
2023-07-18 07:00:00,2,9,7,0.02
2023-07-18 07:30:00,4,18,7,0.04
2023-07-18 08:00:00,3,13,7,0.03
2023-07-18 08:30:00,5,21,7,0.05
2023-07-18 09:00:00,5,21,7,0.05
2023-07-18 09:30:00,7,32,7,0.07
2023-07-18 10:00:00,14,61,7,0.14
2023-07-18 10:30:00,19,84,7,0.19
2023-07-18 11:00:00,15,66,7,0.15
2023-07-18 11:30:00,15,64,7,0.15
2023-07-18 12:00:00,14,62,7,0.14
2023-07-18 12:30:00,18,80,7,0.18
2023-07-18 13:00:00,34,148,7,0.34
2023-07-18 13:30:00,33,145,7,0.33
2023-07-18 14:00:00,17,75,7,0.17
2023-07-18 14:30:00,14,61,7,0.14
2023-07-18 15:00:00,16,70,7,0.16
2023-07-18 15:30:00,19,82,7,0.19
2023-07-18 16:00:00,18,79,7,0.18
2023-07-18 16:30:00,21,91,7,0.21
2023-07-18 17:00:00,16,69,7,0.16
2023-07-18 17:30:00,15,66,7,0.15
2023-07-18 18:00:00,15,64,7,0.15
2023-07-18 18:30:00,11,50,7,0.11
2023-07-18 18:50:00,7,32,7,0.07
2023-07-18 18:51:00,7,31,7,0.07
2023-07-18 19:00:00,9,39,7,0.09
2023-07-18 19:30:00,8,35,7,0.08
2023-07-18 20:00:00,10,44,7,0.1
2023-07-18 20:30:00,8,35,7,0.08
2023-07-18 20:53:00,8,33,7,0.08
2023-07-18 20:57:00,7,32,7,0.07
2023-07-18 21:00:00,8,35,7,0.08
2023-07-18 21:30:00,8,37,7,0.08
2023-07-18 22:00:00,2,9,7,0.02
2023-07-18 22:30:00,3,12,7,0.03
2023-07-18 23:00:00,2,10,7,0.02
2023-07-18 23:30:00,3,12,7,0.03
2023-07-19 00:00:00,3,12,7,0.03
2023-07-19 00:30:00,2,11,7,0.02
2023-07-19 01:00:00,3,12,7,0.03
2023-07-19 01:30:00,2,11,7,0.02
2023-07-19 02:00:00,2,11,7,0.02
2023-07-19 02:30:00,3,11,7,0.03
2023-07-19 03:00:00,3,12,7,0.03
2023-07-19 03:30:00,3,12,7,0.03
