timestamp,busyness,people,id,percentage
2023-07-17 09:33:00,10,17,9,0.1
2023-07-17 09:46:00,10,16,9,0.1
2023-07-17 10:30:00,16,26,9,0.16
2023-07-17 11:00:00,22,36,9,0.22
2023-07-17 11:30:00,24,39,9,0.24
2023-07-17 12:00:00,28,46,9,0.28
2023-07-17 12:30:00,27,45,9,0.27
2023-07-17 13:00:00,33,55,9,0.33
2023-07-17 13:30:00,29,48,9,0.29
2023-07-17 14:00:00,33,54,9,0.33
2023-07-17 14:30:00,32,53,9,0.32
2023-07-17 15:00:00,38,62,9,0.38
2023-07-17 15:30:00,40,66,9,0.4
2023-07-17 16:00:00,39,65,9,0.39
2023-07-17 16:30:00,37,62,9,0.37
2023-07-17 17:00:00,37,60,9,0.37
2023-07-17 17:30:00,34,57,9,0.34
2023-07-17 18:00:00,32,53,9,0.32
2023-07-17 18:30:00,29,47,9,0.29
2023-07-17 19:00:00,24,40,9,0.24
2023-07-17 19:30:00,19,31,9,0.19
2023-07-17 20:00:00,16,27,9,0.16
2023-07-17 20:30:00,16,27,9,0.16
2023-07-17 21:00:00,11,18,9,0.11
2023-07-17 21:30:00,7,12,9,0.07
2023-07-17 22:00:00,1,1,9,0.01
2023-07-17 22:30:00,0,0,9,0.0
2023-07-17 23:00:00,0,0,9,0.0
2023-07-17 23:30:00,0,0,9,0.0
2023-07-18 00:00:00,0,0,9,0.0
2023-07-18 00:30:00,0,0,9,0.0
2023-07-18 01:00:00,0,0,9,0.0
2023-07-18 01:30:00,0,0,9,0.0
2023-07-18 02:00:00,0,0,9,0.0
2023-07-18 02:30:00,0,0,9,0.0
2023-07-18 03:00:00,0,0,9,0.0
2023-07-18 03:30:00,0,0,9,0.0
2023-07-18 04:00:00,0,0,9,0.0
2023-07-18 04:30:00,0,0,9,0.0
2023-07-18 05:00:00,0,0,9,0.0
2023-07-18 05:30:00,0,0,9,0.0
2023-07-18 06:00:00,1,1,9,0.01
2023-07-18 06:30:00,0,0,9,0.0
2023-07-18 07:00:00,0,0,9,0.0
2023-07-18 07:30:00,0,0,9,0.0
2023-07-18 08:00:00,4,7,9,0.04
2023-07-18 08:30:00,5,9,9,0.05
2023-07-18 09:00:00,7,12,9,0.07
2023-07-18 09:30:00,10,16,9,0.1
2023-07-18 10:00:00,15,24,9,0.15
2023-07-18 10:30:00,21,34,9,0.21
2023-07-18 11:00:00,16,26,9,0.16
2023-07-18 11:30:00,25,42,9,0.25
2023-07-18 12:00:00,20,33,9,0.2
2023-07-18 12:30:00,25,41,9,0.25
2023-07-18 13:00:00,24,39,9,0.24
2023-07-18 13:30:00,25,41,9,0.25
2023-07-18 14:00:00,26,43,9,0.26
2023-07-18 14:30:00,33,54,9,0.33
2023-07-18 15:00:00,36,59,9,0.36
2023-07-18 15:30:00,36,60,9,0.36
2023-07-18 16:00:00,38,63,9,0.38
2023-07-18 16:30:00,36,60,9,0.36
2023-07-18 17:00:00,36,60,9,0.36
2023-07-18 17:30:00,33,54,9,0.33
2023-07-18 18:00:00,31,51,9,0.31
2023-07-18 18:30:00,17,28,9,0.17
2023-07-18 18:50:00,19,31,9,0.19
2023-07-18 18:51:00,19,32,9,0.19
2023-07-18 19:00:00,20,33,9,0.2
2023-07-18 19:30:00,14,24,9,0.14
2023-07-18 20:00:00,11,18,9,0.11
2023-07-18 20:30:00,13,21,9,0.13
2023-07-18 20:53:00,12,20,9,0.12
2023-07-18 20:57:00,12,19,9,0.12
2023-07-18 21:00:00,11,18,9,0.11
2023-07-18 21:30:00,6,9,9,0.06
2023-07-18 22:00:00,1,1,9,0.01
2023-07-18 22:30:00,0,0,9,0.0
2023-07-18 23:00:00,0,0,9,0.0
2023-07-18 23:30:00,0,0,9,0.0
2023-07-19 00:00:00,0,0,9,0.0
2023-07-19 00:30:00,0,0,9,0.0
2023-07-19 01:00:00,0,0,9,0.0
2023-07-19 01:30:00,2,3,9,0.02
2023-07-19 02:00:00,2,3,9,0.02
2023-07-19 02:30:00,0,0,9,0.0
2023-07-19 03:00:00,0,0,9,0.0
2023-07-19 03:30:00,0,0,9,0.0
